arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value
9,6.582222222222223,5.939599383823101,2,Free Period,4,0.2
14,2.602222222222222,0.1245999702521007,1,Free Period,2,0.0
7,5.444166666666667,-1.53088109658613,0,Free Period,2,0.0
7,10.070277777777775,1.8269624650415304,1,Free Period,4,0.2
8,4.9463888888888885,3.6669306222679294,1,Free Period,3,0.1
8,8.917222222222222,5.91161307222565,1,Free Period,2,0.0
8,9.074444444444444,3.0936345332141397,1,Free Period,0,-0.2
8,3.588055555555556,3.2686124706187005,2,Free Period,0,-0.2
8,7.047222222222223,0.6683321188162505,1,Free Period,1,-0.1
9,8.728055555555555,-0.2377299032467004,1,Free Period,2,0.0
9,6.861944444444444,3.5768338207452004,2,Free Period,3,0.1
9,7.614722222222222,1.1368371647896396,1,Free Period,4,0.2
9,5.215833333333333,-2.3791766062145303,0,Free Period,4,0.2
13,2.460277777777778,13.43787319511944,2,Free Period,3,0.1
7,9.1625,3.0339007375986604,0,Free Period,1,-0.1
9,8.978333333333333,3.28170092479005,0,Free Period,4,0.2
9,6.409722222222222,10.74118098683428,2,Free Period,2,0.0
9,7.999444444444444,-0.3461519750480004,1,Free Period,1,-0.1
9,8.342777777777778,-0.0670677057372102,0,Free Period,2,0.0
10,2.9722222222222223,13.3728163156709,2,Free Period,0,-0.2
6,8.278055555555556,9.585189152352829,1,Free Period,1,-0.1
7,9.859166666666669,3.2629591652679304,0,Free Period,4,0.2
8,8.528333333333334,10.51555995861889,2,Free Period,1,-0.1
8,4.6725,4.768478318446119,1,Free Period,1,-0.1
8,8.101111111111111,6.31619350608349,1,Free Period,1,-0.1
8,8.532777777777778,5.506622261994799,2,Free Period,1,-0.1
8,7.031111111111112,3.3668134527078983,2,Free Period,2,0.0
8,6.001111111111111,4.8149044373706005,2,Free Period,0,-0.2
9,8.767777777777777,12.0523358575927,2,Free Period,3,0.1
9,6.761666666666667,7.037331522596499,2,Free Period,1,-0.1
9,7.741388888888889,10.287682739251611,1,Free Period,4,0.2
9,5.735833333333333,1.6220527272237204,0,Free Period,1,-0.1
10,6.797777777777778,-0.9138356049651302,0,Free Period,4,0.2
11,6.623611111111111,4.0746671181634095,1,Free Period,2,0.0
5,11.175277777777778,12.3745893358486,2,Free Period,4,0.2
6,7.011666666666667,15.12812659593,2,Free Period,3,0.1
7,9.697222222222225,4.9177726183855,2,Free Period,0,-0.2
7,8.097222222222221,3.0894657786737003,1,Free Period,4,0.2
8,7.965,-1.87690506107403,0,Free Period,4,0.2
8,9.856666666666667,-1.22633489595737,0,Free Period,0,-0.2
8,3.297222222222222,13.1673503447422,2,Free Period,3,0.1
8,4.734166666666667,3.95944778279866,1,Free Period,1,-0.1
8,6.009444444444444,5.4407297576431,2,Free Period,4,0.2
9,9.0,14.3723596977219,2,Free Period,0,-0.2
9,2.430277777777778,6.684265746702099,2,Free Period,2,0.0
9,6.792222222222223,4.145139920785899,1,Free Period,0,-0.2
9,8.59388888888889,0.8709472628625998,0,Free Period,2,0.0
12,3.8425,3.9123053818176,1,Free Period,3,0.1
13,2.941388888888889,0.9584956806291198,0,Free Period,1,-0.1
15,0.4266666666666667,3.42465333237418,0,Free Period,0,-0.2
7,5.858055555555556,4.21508741657273,1,Free Period,4,0.2
7,4.780555555555556,3.3506294960956198,1,Free Period,3,0.1
7,8.2525,0.2074913085927603,0,Free Period,0,-0.2
7,3.214166666666667,7.59088777354328,2,Free Period,4,0.2
7,5.190555555555555,12.4737618607649,2,Free Period,0,-0.2
8,1.9561111111111111,9.5945085046698,2,Free Period,2,0.0
8,8.879444444444445,2.6674873139989304,0,Free Period,0,-0.2
8,8.961666666666666,2.40733973254558,1,Free Period,0,-0.2
9,7.740555555555556,7.416286461030399,2,Free Period,0,-0.2
10,5.4425,4.3254680386814,2,Free Period,3,0.1
12,4.9175,6.409783031800499,2,Free Period,0,-0.2
12,3.148055555555556,5.091324154434471,1,Free Period,4,0.2
13,1.606666666666667,12.03529507643229,1,Free Period,2,0.0
7,4.746388888888889,8.19196286128578,1,Free Period,2,0.0
7,9.15,-0.3262619068941896,0,Free Period,0,-0.2
7,8.120277777777778,-0.0583721070200002,1,Free Period,3,0.1
8,9.960555555555556,-0.45939679332866,0,Free Period,3,0.1
8,6.773611111111111,4.878396324401901,2,Free Period,4,0.2
8,6.594722222222222,3.5106373343100703,1,Free Period,0,-0.2
8,3.0722222222222224,2.61799333295151,0,Free Period,2,0.0
9,5.8525,2.1032582695181903,1,Free Period,3,0.1
9,8.846944444444444,12.8306675283404,2,Free Period,0,-0.2
9,5.505555555555556,-0.6690158892566496,0,Free Period,3,0.1
11,4.87,4.4422106900881,1,Free Period,3,0.1
13,1.5416666666666667,3.6688351548296,0,Free Period,2,0.0
10,7.941111111111111,13.9355930160264,2,Free Period,1,-0.1
7,3.738888888888889,1.5411342782642985,2,Free Period,4,0.2
7,9.619722222222222,-1.9457936422607096,0,Free Period,4,0.2
7,7.608888888888889,4.29914648818816,1,Free Period,2,0.0
7,8.95888888888889,2.4769993601737,2,Free Period,3,0.1
7,8.1325,5.833345699138589,1,Free Period,0,-0.2
8,7.961111111111111,2.31296918548326,1,Free Period,3,0.1
8,9.88,-7.26209225498096,0,Free Period,2,0.0
8,6.782222222222222,-3.83415470925746,0,Free Period,4,0.2
8,4.778055555555556,3.8078228524113,1,Free Period,3,0.1
8,6.714444444444444,-4.7377234752107,1,Free Period,4,0.2
8,2.315555555555556,1.5240350948502002,0,Free Period,0,-0.2
8,3.7169444444444446,4.15632344971093,1,Free Period,4,0.2
8,3.149722222222222,8.34693161188597,1,Free Period,4,0.2
8,2.0997222222222223,0.1618303796873004,1,Free Period,1,-0.1
9,14.419444444444444,1.7020214380080994,1,Free Period,1,-0.1
9,6.795833333333333,3.120262363431401,1,Free Period,1,-0.1
9,7.722222222222222,-2.498442858059601,1,Free Period,4,0.2
9,1.646388888888889,7.4095451814251,2,Free Period,2,0.0
10,4.953055555555555,-0.1730202962153999,1,Free Period,4,0.2
12,2.811111111111111,-0.1409689289298992,1,Free Period,2,0.0
12,5.604166666666667,9.88126298710449,2,Free Period,2,0.0
14,1.5475,5.3143564878752105,1,Free Period,1,-0.1
7,4.763888888888889,8.59418162434438,1,Free Period,3,0.1
7,3.9852777777777777,-0.0056680296052498,1,Free Period,0,-0.2
7,4.389722222222222,-1.7674481129926995,1,Free Period,1,-0.1
8,8.974166666666667,3.1685342057322803,1,Free Period,1,-0.1
8,8.817222222222222,4.534985104483299,1,Free Period,3,0.1
8,7.700277777777778,9.90524121910181,1,Free Period,0,-0.2
8,7.699166666666667,-1.7768641475793991,1,Free Period,4,0.2
8,4.678611111111112,4.70219879983188,1,Free Period,4,0.2
8,9.636111111111113,-4.51010264002826,0,Free Period,1,-0.1
8,3.986388888888889,8.843114132121201,1,Free Period,0,-0.2
8,7.48,3.737247685678749,1,Free Period,1,-0.1
8,2.4788888888888887,3.5832764153847605,0,Free Period,2,0.0
8,7.476666666666667,0.5001958927345802,1,Free Period,1,-0.1
8,2.230833333333333,4.252610079927679,1,Free Period,1,-0.1
8,2.2222222222222223,1.4220205852761598,0,Free Period,4,0.2
9,6.825555555555556,4.4549376558784,1,Free Period,4,0.2
9,7.141111111111111,5.012813613736601,2,Free Period,4,0.2
9,6.013333333333334,2.468158487541899,1,Free Period,2,0.0
11,6.291111111111111,5.695278679186501,2,Free Period,4,0.2
12,3.7975,5.123383649002401,2,Free Period,0,-0.2
14,3.435555555555556,-1.0493767036623396,1,Free Period,3,0.1
15,1.3463888888888889,4.50019115631499,0,Free Period,0,-0.2
6,5.09,7.18215919791637,1,Free Period,0,-0.2
7,9.782222222222222,3.32604793526484,0,Free Period,4,0.2
7,7.764722222222222,1.3588439276315007,1,Free Period,3,0.1
7,7.658055555555555,2.0982634453283406,1,Free Period,3,0.1
7,7.875277777777778,1.5700357775571003,1,Free Period,3,0.1
7,8.209444444444445,0.0885355032262902,0,Free Period,2,0.0
7,8.18361111111111,0.5158998195513602,1,Free Period,4,0.2
7,10.176388888888887,-5.15755189323407,0,Free Period,3,0.1
7,8.79888888888889,-0.2346382590601994,1,Free Period,2,0.0
8,4.5525,8.3044351598066,2,Free Period,1,-0.1
8,4.2508333333333335,6.80932732338181,1,Free Period,1,-0.1
8,7.666388888888889,6.362972652066102,2,Free Period,2,0.0
8,8.437222222222223,3.293393548640429,1,Free Period,2,0.0
8,6.190555555555555,3.9703386633139,2,Free Period,4,0.2
8,2.1838888888888888,7.86918446208329,1,Free Period,4,0.2
8,9.071944444444444,8.635742515413,2,Free Period,1,-0.1
9,6.804444444444444,3.1950713220132005,1,Free Period,3,0.1
9,7.698333333333333,2.9137660632438003,1,Free Period,1,-0.1
11,5.022777777777778,1.60239264570703,0,Free Period,3,0.1
13,3.803888888888889,2.1567225659023705,1,Free Period,3,0.1
13,3.173888888888889,1.0282065686742703,1,Free Period,4,0.2
13,3.2591666666666668,3.0942580037008,2,Free Period,0,-0.2
13,2.225,10.29592557982523,2,Free Period,0,-0.2
14,1.8475,2.01007805617948,0,Free Period,2,0.0
6,5.276666666666666,6.78537522534363,1,Free Period,4,0.2
6,9.092222222222222,7.8235448720589,2,Free Period,3,0.1
6,2.0588888888888888,-0.8635041345376804,0,Free Period,0,-0.2
7,7.809444444444445,0.7293242884788,1,Free Period,3,0.1
7,3.693055555555556,8.5395001721603,2,Free Period,0,-0.2
7,7.516388888888889,4.52351201945711,1,Free Period,0,-0.2
7,4.261666666666667,1.9506629540824896,0,Free Period,0,-0.2
7,5.211111111111111,3.38977915843542,1,Free Period,4,0.2
7,8.123888888888889,3.708322083523779,1,Free Period,1,-0.1
7,8.008333333333333,-1.0890134318062596,0,Free Period,3,0.1
8,4.744722222222222,2.4630323173925994,1,Free Period,4,0.2
8,2.8219444444444446,9.665356140452449,2,Free Period,4,0.2
8,9.603333333333332,6.8112558098861005,2,Free Period,4,0.2
8,6.585555555555556,4.00826830319111,1,Free Period,4,0.2
8,3.9930555555555554,8.82708351973751,1,Free Period,4,0.2
8,8.43388888888889,3.199570761779989,1,Free Period,2,0.0
9,6.977777777777778,1.94574650855858,1,Free Period,3,0.1
9,7.877222222222223,-0.8113498341537007,1,Free Period,4,0.2
10,6.019444444444445,4.748663906025611,1,Free Period,3,0.1
11,5.372777777777777,4.2705340772309,2,Free Period,2,0.0
13,2.998333333333333,2.99761404048806,0,Free Period,2,0.0
13,2.9922222222222223,-2.47989391809284,0,Free Period,3,0.1
13,2.7216666666666667,8.20786905013467,2,Free Period,0,-0.2
13,2.1766666666666667,1.7410615576827002,2,Free Period,1,-0.1
7,9.946111111111112,2.2571283711978696,1,Free Period,0,-0.2
7,15.942222222222222,1.8980692921930995,2,Free Period,0,-0.2
7,7.695555555555556,0.5889252128209996,1,Free Period,0,-0.2
7,3.633888888888889,4.60959013252313,1,Free Period,4,0.2
7,8.005555555555556,4.11302273054687,1,Free Period,2,0.0
8,7.87,0.7962503025006509,1,Free Period,0,-0.2
8,8.481388888888889,3.49995095103394,1,Free Period,2,0.0
8,4.178888888888889,7.8350597354124,2,Free Period,3,0.1
8,2.0416666666666665,8.95034269850013,2,Free Period,1,-0.1
9,6.946111111111111,0.2398390838379995,1,Free Period,3,0.1
9,7.791388888888889,6.7370810199376,2,Free Period,3,0.1
9,6.786944444444444,7.388189250116779,2,Free Period,4,0.2
9,6.595555555555555,4.4896419179247005,2,Free Period,1,-0.1
9,8.169722222222223,3.8908959525142297,1,Free Period,3,0.1
10,6.853888888888889,3.7791871521795,2,Free Period,3,0.1
10,5.799444444444444,9.2488666539503,2,Free Period,1,-0.1
11,3.8602777777777777,1.5454959398065995,2,Free Period,1,-0.1
13,4.980833333333333,0.8936686228732,2,Free Period,3,0.1
13,2.7711111111111117,-0.7150111248792603,0,Free Period,1,-0.1
13,2.6175,11.07796028398333,1,Free Period,3,0.1
16,0.6036111111111111,5.15295809856156,0,Free Period,3,0.1
10,5.559444444444445,5.172617193640599,2,Free Period,4,0.2
16,2.2155555555555555,2.4982559759501,1,Free Period,0,-0.2
6,9.150277777777776,7.431963064723201,2,Free Period,3,0.1
7,3.809444444444445,1.2046019017113991,1,Free Period,2,0.0
7,9.240555555555556,-3.3032884626928203,0,Free Period,0,-0.2
7,7.656111111111111,1.33448653505004,1,Free Period,0,-0.2
7,3.5219444444444443,9.00319767277395,2,Free Period,0,-0.2
7,7.808333333333334,2.8063791096651,2,Free Period,4,0.2
7,8.983611111111111,1.7342418697575006,1,Free Period,3,0.1
7,9.174166666666666,8.45144013774737,2,Free Period,4,0.2
7,8.153888888888888,3.4568182080489,1,Free Period,3,0.1
8,3.693055555555556,4.06231668586224,1,Free Period,4,0.2
8,5.931388888888889,5.2811822494615,1,Free Period,4,0.2
8,9.891111111111112,7.15383173245362,1,Free Period,2,0.0
8,3.3719444444444444,2.5159423797589007,1,Free Period,4,0.2
8,9.358611111111111,0.4375465759525898,1,Free Period,1,-0.1
8,4.339444444444444,4.33159207739692,1,Free Period,2,0.0
8,8.579722222222221,4.998897069721489,1,Free Period,4,0.2
8,4.575555555555556,-1.0117589138294996,0,Free Period,0,-0.2
8,7.414166666666667,0.0018385159911202,0,Free Period,1,-0.1
8,5.3741666666666665,6.960038011236,2,Free Period,1,-0.1
8,8.2975,1.4909477800719104,0,Free Period,1,-0.1
8,8.278055555555556,2.3239345330000303,1,Free Period,2,0.0
8,7.2425,7.68778164235539,1,Free Period,4,0.2
8,8.203055555555556,-5.32369395399993,0,Free Period,4,0.2
8,9.165,2.3396082216587093,1,Free Period,0,-0.2
8,8.001666666666667,0.3708814101185993,1,Free Period,0,-0.2
9,6.945555555555556,1.3034240074801795,0,Free Period,1,-0.1
9,6.851666666666667,5.1837003707445,2,Free Period,0,-0.2
9,3.6463888888888887,-0.6062821129632598,0,Free Period,2,0.0
12,4.4319444444444445,3.0345022290321992,2,Free Period,4,0.2
12,3.200833333333333,1.1775576784095598,1,Free Period,1,-0.1
13,2.272777777777778,2.5029269524937297,1,Free Period,0,-0.2
14,1.971111111111111,10.14411739276625,1,Free Period,2,0.0
14,2.690555555555556,1.71984556428135,0,Free Period,2,0.0
7,15.970833333333331,1.7050375465928995,2,Free Period,0,-0.2
7,8.913611111111111,6.9022550190696,2,Free Period,4,0.2
7,4.37,3.86314020262102,1,Free Period,0,-0.2
7,7.844722222222222,3.83576035042726,1,Free Period,1,-0.1
7,7.752777777777778,5.392987286435821,1,Free Period,0,-0.2
7,9.731944444444444,5.04027777515376,1,Free Period,2,0.0
7,3.4472222222222224,5.84201480947748,1,Free Period,0,-0.2
7,9.3425,8.90235382549087,2,Free Period,4,0.2
7,4.319166666666667,6.09603512980953,1,Free Period,3,0.1
7,8.180833333333334,0.8760024623731395,0,Free Period,0,-0.2
7,3.912777777777778,2.1331060090932006,1,Free Period,4,0.2
8,4.934166666666667,4.96092461104466,1,Free Period,4,0.2
8,3.1425,-0.3723188591378603,0,Free Period,2,0.0
8,7.740555555555556,3.405096632438279,1,Free Period,4,0.2
8,4.101388888888889,9.01113051715062,1,Free Period,4,0.2
8,2.6,2.112991168195941,0,Free Period,4,0.2
8,3.083333333333333,8.87412458385325,1,Free Period,4,0.2
8,2.5388888888888888,0.9619609184320304,1,Free Period,1,-0.1
8,8.500833333333333,6.01326402259716,1,Free Period,1,-0.1
8,9.345,3.7973419535625,1,Free Period,2,0.0
8,5.840277777777778,3.3470316371155,0,Free Period,0,-0.2
8,7.188888888888889,2.44621797739505,0,Free Period,4,0.2
8,5.111111111111111,7.4813764041712,2,Free Period,0,-0.2
8,3.0966666666666667,1.69752127868973,1,Free Period,0,-0.2
8,7.079166666666667,2.642218550303429,1,Free Period,2,0.0
9,7.948055555555555,3.7180353603028897,0,Free Period,4,0.2
9,7.8869444444444445,0.9628065401579996,0,Free Period,4,0.2
9,3.8541666666666665,3.0183718287521,1,Free Period,3,0.1
9,7.426944444444445,5.73833365834329,1,Free Period,0,-0.2
9,5.621111111111111,4.6003363660641305,1,Free Period,0,-0.2
11,5.659722222222222,2.2482581778646,1,Free Period,1,-0.1
12,3.226111111111111,0.1730828647131108,1,Free Period,3,0.1
13,2.018611111111111,-0.1620035751305599,0,Free Period,1,-0.1
14,2.523333333333333,3.1582729408851997,1,Free Period,1,-0.1
14,2.5091666666666668,12.05630837947443,2,Free Period,1,-0.1
7,3.874722222222222,0.6659607798286995,2,Free Period,2,0.0
7,8.843055555555555,7.276875717140101,2,Free Period,2,0.0
7,8.290555555555555,2.4717782259941004,1,Free Period,1,-0.1
7,8.79861111111111,-10.4422152264352,1,Free Period,3,0.1
7,5.261111111111111,9.3760850196695,2,Free Period,0,-0.2
7,3.999444444444445,17.49991907357643,2,Free Period,3,0.1
7,4.458888888888889,7.4392642866038,2,Free Period,4,0.2
7,8.881944444444445,3.66501047458012,1,Free Period,2,0.0
7,8.126666666666667,3.65067324686142,1,Free Period,0,-0.2
7,8.872777777777777,5.499744862293451,1,Free Period,0,-0.2
7,7.613611111111111,1.02878497078139,0,Free Period,4,0.2
8,3.965555555555556,0.4958909998386103,0,Free Period,4,0.2
8,4.204722222222222,2.835095417770771,0,Free Period,1,-0.1
8,4.338888888888889,7.1911122019946,1,Free Period,2,0.0
8,6.783611111111111,3.8958745423262497,1,Free Period,2,0.0
8,3.684444444444445,5.4307352138538,1,Free Period,3,0.1
8,3.4194444444444443,4.2360276024936,1,Free Period,1,-0.1
8,2.5613888888888887,7.74904788836347,1,Free Period,1,-0.1
8,7.447777777777778,1.22519931771067,0,Free Period,1,-0.1
8,8.2225,6.64018941911195,1,Free Period,1,-0.1
8,8.173333333333334,2.5126938227735,1,Free Period,2,0.0
8,9.605277777777776,3.3183204269444992,2,Free Period,2,0.0
8,8.085,-6.01273191172597,0,Free Period,1,-0.1
8,7.073055555555555,0.4464772938225998,1,Free Period,3,0.1
9,1.845555555555556,5.1927703437158,1,Free Period,0,-0.2
9,1.698611111111111,1.64785119503636,0,Free Period,0,-0.2
9,3.615,4.37369727713868,1,Free Period,3,0.1
9,3.424722222222222,-0.09790581496173,0,Free Period,1,-0.1
11,4.971388888888889,2.0249666638798907,1,Free Period,2,0.0
12,4.910555555555556,2.20849623357124,1,Free Period,0,-0.2
13,2.3002777777777776,3.94864825736942,0,Free Period,4,0.2
13,2.5680555555555555,2.92512973260526,1,Free Period,4,0.2
14,2.9722222222222223,4.643104242509301,2,Free Period,3,0.1
6,1.408611111111111,0.7026337008572394,1,Free Period,1,-0.1
7,9.632777777777775,5.065076570498601,2,Free Period,0,-0.2
7,8.073611111111111,2.3277586826384,1,Free Period,1,-0.1
7,2.540833333333333,4.82439837473567,1,Free Period,0,-0.2
7,7.411944444444444,0.33209565702193,0,Free Period,3,0.1
7,8.123888888888889,1.17874403084876,0,Free Period,3,0.1
8,5.4366666666666665,0.4117248773074697,0,Free Period,4,0.2
8,5.899166666666667,2.9886623684386,1,Free Period,1,-0.1
8,7.296666666666667,5.4904195097191,2,Free Period,4,0.2
8,8.716944444444444,3.805621200470711,1,Free Period,1,-0.1
8,8.593333333333334,2.3511291734771804,1,Free Period,4,0.2
8,9.515,2.9152353757030003,2,Free Period,2,0.0
8,3.8958333333333335,3.6577315086043,1,Free Period,2,0.0
8,2.8044444444444445,9.5259235334221,2,Free Period,2,0.0
8,1.800277777777778,-1.9486044082101,0,Free Period,2,0.0
8,8.292777777777777,-5.45202063617848,0,Free Period,0,-0.2
8,7.278611111111111,7.01075983245389,1,Free Period,2,0.0
8,7.111111111111111,0.2232933389981006,2,Free Period,3,0.1
8,14.026944444444444,4.13795745714825,1,Free Period,3,0.1
9,14.560833333333331,3.3607574224378194,1,Free Period,0,-0.2
9,2.210277777777778,10.985471124566711,2,Free Period,2,0.0
9,7.528611111111111,-2.8737948224712007,1,Free Period,2,0.0
9,5.5183333333333335,3.1982955601989005,2,Free Period,2,0.0
9,6.512222222222222,0.1186719074506896,0,Free Period,4,0.2
9,7.091111111111111,3.6633981342697,1,Free Period,1,-0.1
10,1.6588888888888889,1.2418400568633796,0,Free Period,4,0.2
10,1.3719444444444444,2.8442885724420304,0,Free Period,1,-0.1
11,5.954166666666667,0.7142477337425994,1,Free Period,2,0.0
11,5.6875,8.29081142983983,2,Free Period,2,0.0
11,4.019444444444445,0.0180307333287998,1,Free Period,4,0.2
12,5.674444444444444,-7.08887562664134,0,Free Period,4,0.2
14,1.616111111111111,8.89105946245569,1,Free Period,1,-0.1
16,0.5136111111111111,4.018563931664779,0,Free Period,3,0.1
7,8.976111111111111,-9.0074761869197,0,Free Period,1,-0.1
7,3.456111111111111,4.737826071111339,1,Free Period,4,0.2
7,6.44,16.02587313439471,2,Free Period,4,0.2
7,3.808055555555556,-1.9184298304407008,2,Free Period,0,-0.2
7,8.327777777777778,-1.92449941144746,0,Free Period,4,0.2
7,9.100833333333334,2.3185323693938003,1,Free Period,0,-0.2
7,9.180555555555555,-2.9531686966521,1,Free Period,3,0.1
8,8.686111111111112,-1.8664047687517,1,Free Period,1,-0.1
