arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value,price_sensitive_flag,delivered_energy,revenue,peak_penalty,discomfort_penalty,reward
8,8.012222222222222,25.775,2,Not Sensitive,2,0.0,0,57.688,0.0,1,0,-5.0
8,5.014444444444444,3.3150000000000013,2,Not Sensitive,0,-0.2,0,23.86800000000001,-4.773600000000002,1,0,-9.773600000000002
9,8.01388888888889,18.538,2,Not Sensitive,2,0.0,0,57.7,0.0,1,0,-5.0
9,5.803055555555556,24.388,2,Not Sensitive,1,-0.1,0,41.782000000000004,-4.1782,1,0,-9.1782
9,4.012777777777778,4.195,1,Not Sensitive,2,0.0,0,28.892000000000003,0.0,1,0,-5.0
9,8.01,-0.0929999999999964,2,Not Sensitive,0,-0.2,0,0.0,-0.0,1,0,-5.0
9,10.006388888888887,34.97,2,Not Sensitive,1,-0.1,0,72.04599999999999,-7.204599999999999,1,0,-12.2046
10,4.014166666666667,-0.0809999999999995,1,Not Sensitive,1,-0.1,0,0.0,-0.0,1,0,-5.0
10,10.011388888888888,39.565,2,Not Sensitive,0,-0.2,0,72.082,-14.4164,1,0,-19.4164
11,8.009722222222223,22.446000000000005,2,Not Sensitive,3,0.1,0,57.67000000000001,5.767000000000001,1,0,0.7670000000000012
14,4.275555555555556,5.754,1,Not Sensitive,2,0.0,0,30.784000000000002,0.0,0,0,0.0
16,13.960277777777778,-0.027000000000001,2,Not Sensitive,1,-0.1,0,0.0,-0.0,1,0,-5.0
5,9.016388888888889,9.628,2,Not Sensitive,2,0.0,0,64.918,0.0,0,0,0.0
6,10.000833333333333,11.954,2,Not Sensitive,0,-0.2,0,72.006,-14.401200000000001,0,0,-14.401200000000001
7,5.006944444444445,6.407,1,Not Sensitive,4,0.2,0,36.050000000000004,7.210000000000001,0,0,7.210000000000001
7,6.015555555555555,1.6630000000000005,1,Not Sensitive,0,-0.2,0,11.973600000000003,-2.394720000000001,0,0,-2.394720000000001
7,8.01388888888889,5.355000000000002,2,Not Sensitive,2,0.0,0,38.55600000000002,0.0,0,0,0.0
8,8.0,17.558,2,Not Sensitive,1,-0.1,0,57.6,-5.760000000000001,1,0,-10.760000000000002
8,8.011666666666667,24.002,2,Not Sensitive,2,0.0,0,57.684000000000005,0.0,1,0,-5.0
9,5.0008333333333335,8.627000000000002,2,Not Sensitive,4,0.2,0,36.006,7.2012,1,0,2.2012
9,4.002777777777778,2.0170000000000003,1,Not Sensitive,1,-0.1,0,14.522400000000003,-1.4522400000000004,1,0,-6.452240000000001
9,8.005555555555556,21.455000000000005,2,Not Sensitive,4,0.2,0,57.64000000000001,11.528000000000002,1,0,6.528000000000002
9,8.008333333333333,8.806999999999999,2,Not Sensitive,3,0.1,0,57.66,5.766,1,0,0.766
10,8.000833333333333,9.343000000000002,2,Not Sensitive,0,-0.2,0,57.605999999999995,-11.5212,1,0,-16.5212
10,4.006944444444445,18.477,2,Not Sensitive,3,0.1,0,28.85,2.8850000000000002,1,0,-2.1149999999999998
10,10.014722222222222,39.316,2,Not Sensitive,2,0.0,0,72.106,0.0,1,0,-5.0
11,3.8525,5.131,2,Not Sensitive,3,0.1,0,27.738,2.7738,1,0,-2.2262
12,5.810555555555555,23.221,2,Not Sensitive,0,-0.2,0,41.836,-8.3672,0,0,-8.3672
12,4.273333333333333,7.196000000000001,1,Not Sensitive,1,-0.1,0,30.768,-3.0768000000000004,0,0,-3.0768000000000004
14,7.007222222222223,13.726,2,Not Sensitive,4,0.2,0,50.45200000000001,10.090400000000002,0,0,10.090400000000002
6,6.0088888888888885,2.1099999999999994,1,Not Sensitive,1,-0.1,0,15.191999999999997,-1.5191999999999997,0,0,-1.5191999999999997
7,9.010555555555555,8.747,2,Not Sensitive,3,0.1,0,62.9784,6.297840000000001,0,0,6.297840000000001
7,10.010555555555555,13.074000000000002,2,Not Sensitive,2,0.0,0,72.07600000000001,0.0,0,0,0.0
7,5.006111111111111,14.0,1,Not Sensitive,3,0.1,0,36.044000000000004,3.6044000000000005,0,0,3.6044000000000005
7,8.17361111111111,8.392000000000003,2,Not Sensitive,0,-0.2,0,58.85,-11.770000000000001,0,0,-11.770000000000001
8,7.986944444444444,4.050000000000001,0,Not Sensitive,0,-0.2,0,29.160000000000007,-5.832000000000002,1,0,-10.832
8,5.015833333333333,8.790000000000001,2,Not Sensitive,2,0.0,0,36.114,0.0,1,0,-5.0
8,8.011944444444444,18.961,2,Not Sensitive,1,-0.1,0,57.68599999999999,-5.768599999999999,1,0,-10.7686
9,4.006944444444445,2.8610000000000007,1,Not Sensitive,0,-0.2,0,20.599200000000007,-4.119840000000002,1,0,-9.119840000000002
9,8.002777777777778,25.324,2,Not Sensitive,0,-0.2,0,57.620000000000005,-11.524000000000001,1,0,-16.524
9,5.804722222222222,23.307,2,Not Sensitive,2,0.0,0,41.794,0.0,1,0,-5.0
9,8.0,19.568,2,Not Sensitive,1,-0.1,0,57.6,-5.760000000000001,1,0,-10.760000000000002
9,8.000555555555556,37.415,2,Not Sensitive,3,0.1,0,57.604,5.760400000000001,1,0,0.7604000000000006
9,8.008055555555556,7.909000000000001,2,Not Sensitive,4,0.2,0,56.94480000000001,11.388960000000003,1,0,6.388960000000003
10,4.005,0.8320000000000007,1,Not Sensitive,2,0.0,0,5.9904000000000055,0.0,1,0,-5.0
13,8.007222222222222,89.765,2,Not Sensitive,1,-0.1,0,57.651999999999994,-5.7652,0,0,-5.7652
13,8.016388888888889,18.435,2,Not Sensitive,4,0.2,0,57.718,11.543600000000001,0,0,11.543600000000001
13,8.010555555555555,85.729,2,Not Sensitive,2,0.0,0,57.676,0.0,0,0,0.0
6,6.011388888888889,-0.8260000000000005,1,Not Sensitive,3,0.1,0,0.0,0.0,0,0,0.0
7,8.015,89.437,2,Not Sensitive,3,0.1,0,57.708000000000006,5.770800000000001,0,0,5.770800000000001
8,8.007777777777777,87.943,2,Not Sensitive,1,-0.1,0,57.656,-5.7656,1,0,-10.7656
9,8.003055555555555,94.073,2,Not Sensitive,1,-0.1,0,57.622,-5.7622,1,0,-10.7622
9,10.015277777777778,27.697,2,Not Sensitive,3,0.1,0,72.11,7.211,1,0,2.2110000000000003
9,3.015277777777778,2.036,2,Not Sensitive,3,0.1,0,14.6592,1.4659200000000001,1,0,-3.53408
9,8.011666666666667,91.061,2,Not Sensitive,2,0.0,0,57.684000000000005,0.0,1,0,-5.0
9,8.015,86.6,2,Not Sensitive,1,-0.1,0,57.708000000000006,-5.770800000000001,1,0,-10.770800000000001
10,5.0088888888888885,7.887000000000002,2,Not Sensitive,4,0.2,0,36.064,7.2128000000000005,1,0,2.2128000000000005
11,4.277777777777778,6.02,1,Not Sensitive,3,0.1,0,30.8,3.08,1,0,-1.92
12,4.810833333333333,4.990000000000002,2,Not Sensitive,4,0.2,0,34.638,6.9276,0,0,6.9276
13,8.013333333333334,95.273,2,Not Sensitive,1,-0.1,0,57.696000000000005,-5.7696000000000005,0,0,-5.7696000000000005
13,4.8069444444444445,3.7950000000000017,2,Not Sensitive,1,-0.1,0,27.324000000000012,-2.7324000000000015,0,0,-2.7324000000000015
13,10.000277777777775,32.111999999999995,2,Not Sensitive,0,-0.2,0,72.00199999999998,-14.400399999999998,0,0,-14.400399999999998
16,8.000277777777777,17.915,2,Not Sensitive,3,0.1,0,57.602,5.7602,1,0,0.7602000000000002
10,8.001111111111111,26.766000000000005,2,Not Sensitive,1,-0.1,0,57.608000000000004,-5.760800000000001,1,0,-10.7608
6,9.008611111111112,7.646000000000001,2,Not Sensitive,1,-0.1,0,55.05120000000001,-5.505120000000002,0,0,-5.505120000000002
6,8.009722222222223,-0.032,2,Not Sensitive,3,0.1,0,0.0,0.0,0,0,0.0
6,6.002222222222223,2.2010000000000005,1,Not Sensitive,0,-0.2,0,15.847200000000004,-3.169440000000001,0,0,-3.169440000000001
7,10.000277777777775,12.043,2,Not Sensitive,0,-0.2,0,72.00199999999998,-14.400399999999998,0,0,-14.400399999999998
8,8.004166666666666,21.919000000000004,2,Not Sensitive,0,-0.2,0,57.63,-11.526000000000002,1,0,-16.526000000000003
8,8.167222222222222,19.027,2,Not Sensitive,0,-0.2,0,58.803999999999995,-11.7608,1,0,-16.7608
8,9.296666666666669,0.6839999999999975,2,Not Sensitive,2,0.0,0,4.9247999999999825,0.0,1,0,-5.0
8,5.006666666666667,6.843000000000002,2,Not Sensitive,3,0.1,0,36.048,3.6048000000000004,1,0,-1.3951999999999996
8,8.013333333333334,19.217,2,Not Sensitive,3,0.1,0,57.696000000000005,5.7696000000000005,1,0,0.7696000000000005
9,4.001666666666667,1.399000000000001,1,Not Sensitive,3,0.1,0,10.072800000000006,1.0072800000000006,1,0,-3.9927199999999994
9,8.009722222222223,90.01,2,Not Sensitive,0,-0.2,0,57.67000000000001,-11.534000000000002,1,0,-16.534000000000002
10,8.011944444444444,6.186,2,Not Sensitive,0,-0.2,0,44.5392,-8.90784,1,0,-13.90784
11,7.999166666666666,4.055,0,Not Sensitive,1,-0.1,0,29.195999999999998,-2.9196,1,0,-7.9196
12,8.005555555555556,90.992,2,Not Sensitive,2,0.0,0,57.64000000000001,0.0,0,0,0.0
12,8.01,0.8419999999999987,2,Not Sensitive,3,0.1,0,6.062399999999991,0.6062399999999992,0,0,0.6062399999999992
13,8.008611111111112,90.746,2,Not Sensitive,2,0.0,0,57.662000000000006,0.0,0,0,0.0
6,6.0088888888888885,2.744,1,Not Sensitive,3,0.1,0,19.756800000000002,1.9756800000000003,0,0,1.9756800000000003
6,10.007777777777775,12.215000000000002,2,Not Sensitive,0,-0.2,0,72.05599999999998,-14.411199999999997,0,0,-14.411199999999997
7,9.001944444444444,9.215,2,Not Sensitive,0,-0.2,0,64.814,-12.9628,0,0,-12.9628
7,5.011111111111111,1.7040000000000006,1,Not Sensitive,3,0.1,0,12.268800000000004,1.2268800000000004,0,0,1.2268800000000004
8,8.007777777777777,17.815,2,Not Sensitive,4,0.2,0,57.656,11.5312,1,0,6.5312
8,14.655,47.065,2,Not Sensitive,0,-0.2,0,105.51599999999999,-21.1032,1,0,-26.1032
9,8.014722222222222,22.271,2,Not Sensitive,1,-0.1,0,57.705999999999996,-5.7706,1,0,-10.7706
9,5.013333333333334,7.902000000000001,2,Not Sensitive,0,-0.2,0,36.096000000000004,-7.219200000000001,1,0,-12.2192
9,4.624444444444444,12.539,2,Not Sensitive,1,-0.1,0,33.296,-3.3296,1,0,-8.3296
10,8.006944444444445,26.368,2,Not Sensitive,2,0.0,0,57.650000000000006,0.0,1,0,-5.0
10,4.011666666666667,-0.0250000000000003,1,Not Sensitive,0,-0.2,0,0.0,-0.0,1,0,-5.0
10,7.985555555555556,4.129,0,Not Sensitive,0,-0.2,0,29.728799999999996,-5.94576,1,0,-10.94576
11,8.00361111111111,19.526000000000003,2,Not Sensitive,2,0.0,0,57.626,0.0,1,0,-5.0
12,8.01388888888889,23.22,2,Not Sensitive,1,-0.1,0,57.7,-5.7700000000000005,0,0,-5.7700000000000005
12,8.007777777777777,-0.125,1,Not Sensitive,4,0.2,0,0.0,0.0,0,0,0.0
14,8.008333333333333,89.423,2,Not Sensitive,1,-0.1,0,57.66,-5.766,0,0,-5.766
14,8.002777777777778,92.715,2,Not Sensitive,3,0.1,0,57.620000000000005,5.7620000000000005,0,0,5.7620000000000005
6,8.014444444444445,9.268,2,Not Sensitive,3,0.1,0,57.70400000000001,5.770400000000001,0,0,5.770400000000001
7,10.002222222222224,11.756,2,Not Sensitive,3,0.1,0,72.01600000000002,7.201600000000003,0,0,7.201600000000003
7,9.003333333333334,6.066000000000001,2,Not Sensitive,2,0.0,0,43.675200000000004,0.0,0,0,0.0
7,6.008055555555556,-0.7699999999999996,1,Not Sensitive,1,-0.1,0,0.0,-0.0,0,0,-0.0
7,5.001666666666667,1.9339999999999995,1,Not Sensitive,0,-0.2,0,13.924799999999996,-2.7849599999999994,0,0,-2.7849599999999994
8,8.011388888888888,17.339,2,Not Sensitive,3,0.1,0,57.681999999999995,5.7682,1,0,0.7682000000000002
8,8.011666666666667,24.373,2,Not Sensitive,1,-0.1,0,57.684000000000005,-5.768400000000001,1,0,-10.7684
9,5.013888888888889,7.355000000000002,2,Not Sensitive,0,-0.2,0,36.1,-7.220000000000001,1,0,-12.22
10,7.988611111111111,2.287,0,Not Sensitive,1,-0.1,0,16.4664,-1.64664,1,0,-6.64664
10,8.004444444444445,23.013000000000005,2,Not Sensitive,2,0.0,0,57.632000000000005,0.0,1,0,-5.0
11,5.816111111111111,23.01,2,Not Sensitive,3,0.1,0,41.876,4.1876,1,0,-0.8124000000000002
12,8.009722222222223,19.073,2,Not Sensitive,4,0.2,0,57.67000000000001,11.534000000000002,0,0,11.534000000000002
7,5.0075,3.035,1,Not Sensitive,3,0.1,0,21.852,2.1852,0,0,2.1852
7,9.008055555555556,12.163,2,Not Sensitive,3,0.1,0,64.858,6.485800000000001,0,0,6.485800000000001
7,10.00361111111111,14.451,2,Not Sensitive,2,0.0,0,72.026,0.0,0,0,0.0
7,7.986388888888888,3.842000000000001,0,Not Sensitive,0,-0.2,0,27.66240000000001,-5.532480000000002,0,0,-5.532480000000002
8,8.010555555555555,20.002,2,Not Sensitive,3,0.1,0,57.676,5.767600000000001,1,0,0.7676000000000007
9,5.005555555555556,4.885000000000002,2,Not Sensitive,0,-0.2,0,35.17200000000001,-7.034400000000002,1,0,-12.034400000000002
9,8.002222222222223,18.048,2,Not Sensitive,0,-0.2,0,57.61600000000001,-11.523200000000003,1,0,-16.523200000000003
9,8.007222222222222,27.340000000000003,2,Not Sensitive,2,0.0,0,57.651999999999994,0.0,1,0,-5.0
9,4.28,6.890000000000001,1,Not Sensitive,3,0.1,0,30.816000000000003,3.0816000000000003,1,0,-1.9183999999999997
10,10.002222222222224,24.194,2,Not Sensitive,2,0.0,0,72.01600000000002,0.0,1,0,-5.0
11,5.805555555555555,25.574,2,Not Sensitive,2,0.0,0,41.8,0.0,1,0,-5.0
12,4.014444444444444,4.912000000000001,1,Not Sensitive,4,0.2,0,28.903999999999996,5.780799999999999,0,0,5.780799999999999
16,8.008611111111112,24.677000000000003,2,Not Sensitive,2,0.0,0,57.662000000000006,0.0,1,0,-5.0
8,6.013333333333334,1.907,1,Not Sensitive,4,0.2,0,13.730400000000001,2.7460800000000005,1,0,-2.2539199999999995
8,8.005,23.963,2,Not Sensitive,0,-0.2,0,57.63600000000001,-11.527200000000002,1,0,-16.5272
9,7.215,-0.0519999999999996,2,Not Sensitive,0,-0.2,0,0.0,-0.0,1,0,-5.0
9,5.011111111111111,0.2660000000000018,2,Not Sensitive,1,-0.1,0,1.915200000000013,-0.1915200000000013,1,0,-5.1915200000000015
9,8.003055555555555,23.944000000000003,2,Not Sensitive,1,-0.1,0,57.622,-5.7622,1,0,-10.7622
11,5.815555555555555,23.12,2,Not Sensitive,0,-0.2,0,41.872,-8.3744,1,0,-13.3744
12,10.0125,25.131,2,Not Sensitive,3,0.1,0,72.09,7.2090000000000005,0,0,7.2090000000000005
12,8.016111111111112,21.771,2,Not Sensitive,1,-0.1,0,57.71600000000001,-5.771600000000001,0,0,-5.771600000000001
7,6.014722222222222,-0.1120000000000001,1,Not Sensitive,2,0.0,0,0.0,0.0,0,0,0.0
7,5.013611111111112,5.827999999999999,1,Not Sensitive,1,-0.1,0,36.09800000000001,-3.6098000000000017,0,0,-3.6098000000000017
7,5.008055555555556,11.801000000000002,2,Not Sensitive,0,-0.2,0,36.05800000000001,-7.211600000000002,0,0,-7.211600000000002
8,8.000833333333333,20.676,2,Not Sensitive,3,0.1,0,57.605999999999995,5.7606,1,0,0.7606000000000002
8,10.01,21.85,2,Not Sensitive,0,-0.2,0,72.072,-14.4144,1,0,-19.4144
9,8.0,19.726,2,Not Sensitive,3,0.1,0,57.6,5.760000000000001,1,0,0.7600000000000007
9,5.0119444444444445,7.399000000000001,2,Not Sensitive,1,-0.1,0,36.086,-3.6086,1,0,-8.6086
9,4.002777777777778,-0.0409999999999985,1,Not Sensitive,2,0.0,0,0.0,0.0,1,0,-5.0
9,10.009444444444444,37.386,2,Not Sensitive,2,0.0,0,72.068,0.0,1,0,-5.0
10,8.008611111111112,-0.0700000000000002,2,Not Sensitive,0,-0.2,0,0.0,-0.0,1,0,-5.0
11,8.003333333333334,6.592,1,Not Sensitive,3,0.1,0,47.462399999999995,4.746239999999999,1,0,-0.25376000000000065
11,3.840555555555556,17.882,2,Not Sensitive,1,-0.1,0,27.652000000000005,-2.7652000000000005,1,0,-7.7652
12,8.011666666666667,20.103,2,Not Sensitive,3,0.1,0,57.684000000000005,5.768400000000001,0,0,5.768400000000001
12,5.810555555555555,22.989,2,Not Sensitive,3,0.1,0,41.836,4.1836,0,0,4.1836
14,4.012222222222222,4.475,0,Not Sensitive,3,0.1,0,28.888,2.8888000000000003,0,0,2.8888000000000003
14,4.012222222222222,4.475,0,Not Sensitive,1,-0.1,0,28.888,-2.8888000000000003,0,0,-2.8888000000000003
8,9.01388888888889,10.435,2,Not Sensitive,3,0.1,0,64.9,6.490000000000001,1,0,1.490000000000001
9,8.0025,24.731,2,Not Sensitive,2,0.0,0,57.617999999999995,0.0,1,0,-5.0
9,8.005555555555556,18.401000000000003,2,Not Sensitive,0,-0.2,0,57.64000000000001,-11.528000000000002,1,0,-16.528000000000002
9,8.015277777777778,11.904,2,Not Sensitive,4,0.2,0,57.71,11.542000000000002,1,0,6.542000000000002
9,6.010833333333333,2.0340000000000007,1,Not Sensitive,3,0.1,0,14.644800000000005,1.4644800000000007,1,0,-3.535519999999999
10,5.001111111111111,5.077,1,Not Sensitive,2,0.0,0,36.008,0.0,1,0,-5.0
11,4.0125,0.5950000000000006,1,Not Sensitive,2,0.0,0,4.284000000000005,0.0,1,0,-5.0
12,5.0075,5.137000000000002,2,Not Sensitive,0,-0.2,0,36.054,-7.210800000000001,0,0,-7.210800000000001
12,5.810833333333333,26.015,2,Not Sensitive,0,-0.2,0,41.838,-8.367600000000001,0,0,-8.367600000000001
13,3.844444444444445,5.405000000000001,2,Not Sensitive,4,0.2,0,27.680000000000003,5.536000000000001,0,0,5.536000000000001
7,6.005833333333333,2.45,1,Not Sensitive,4,0.2,0,17.64,3.5280000000000005,0,0,3.5280000000000005
7,5.005277777777778,6.012,1,Not Sensitive,4,0.2,0,36.038000000000004,7.207600000000001,0,0,7.207600000000001
7,9.009444444444444,7.68,2,Not Sensitive,1,-0.1,0,55.296,-5.5296,0,0,-5.5296
8,8.005833333333333,4.3210000000000015,2,Not Sensitive,1,-0.1,0,31.11120000000001,-3.1111200000000014,1,0,-8.111120000000001
8,8.012777777777778,-0.0519999999999996,2,Not Sensitive,2,0.0,0,0.0,0.0,1,0,-5.0
8,10.004722222222222,31.865,2,Not Sensitive,0,-0.2,0,72.034,-14.406800000000002,1,0,-19.406800000000004
8,10.00611111111111,36.647,2,Not Sensitive,3,0.1,0,72.044,7.2044,1,0,2.2043999999999997
9,8.005833333333333,24.17,2,Not Sensitive,0,-0.2,0,57.642,-11.528400000000001,1,0,-16.5284
9,5.011666666666667,7.515000000000002,2,Not Sensitive,1,-0.1,0,36.084,-3.6084000000000005,1,0,-8.6084
9,4.012777777777778,0.8440000000000012,1,Not Sensitive,2,0.0,0,6.076800000000008,0.0,1,0,-5.0
9,5.8133333333333335,24.5,2,Not Sensitive,3,0.1,0,41.856,4.1856,1,0,-0.8144
10,8.011111111111111,23.978,2,Not Sensitive,4,0.2,0,57.68,11.536000000000001,1,0,6.536000000000001
11,6.0119444444444445,7.179,1,Not Sensitive,4,0.2,0,43.286,8.657200000000001,1,0,3.6572000000000013
12,8.001666666666667,6.942,1,Not Sensitive,1,-0.1,0,49.982400000000005,-4.998240000000001,0,0,-4.998240000000001
13,6.009722222222222,5.0600000000000005,1,Not Sensitive,2,0.0,0,36.432,0.0,0,0,0.0
13,7.998333333333333,4.049,0,Not Sensitive,0,-0.2,0,29.152800000000003,-5.830560000000001,0,0,-5.830560000000001
6,9.011666666666668,8.283,2,Not Sensitive,1,-0.1,0,59.6376,-5.963760000000001,0,0,-5.963760000000001
7,6.001944444444445,3.27,1,Not Sensitive,0,-0.2,0,23.544,-4.7088,0,0,-4.7088
7,10.008333333333333,12.617,2,Not Sensitive,3,0.1,0,72.06,7.206,0,0,7.206
8,5.01,8.212000000000002,2,Not Sensitive,0,-0.2,0,36.072,-7.214400000000001,1,0,-12.214400000000001
8,8.011944444444444,24.592,2,Not Sensitive,3,0.1,0,57.68599999999999,5.768599999999999,1,0,0.7685999999999993
9,8.013333333333334,20.516000000000005,2,Not Sensitive,2,0.0,0,57.696000000000005,0.0,1,0,-5.0
9,3.8480555555555553,11.949000000000002,2,Not Sensitive,1,-0.1,0,27.706,-2.7706,1,0,-7.7706
9,10.01361111111111,36.91,2,Not Sensitive,0,-0.2,0,72.098,-14.4196,1,0,-19.419600000000003
9,4.008611111111111,2.1370000000000005,1,Not Sensitive,2,0.0,0,15.386400000000004,0.0,1,0,-5.0
10,5.774722222222223,23.045,2,Not Sensitive,2,0.0,0,41.57800000000001,0.0,1,0,-5.0
10,4.267777777777778,6.716,1,Not Sensitive,0,-0.2,0,30.728,-6.145600000000001,1,0,-11.145600000000002
10,8.010555555555555,14.985,2,Not Sensitive,4,0.2,0,57.676,11.535200000000001,1,0,6.5352000000000015
11,6.009166666666666,1.0210000000000008,1,Not Sensitive,4,0.2,0,7.351200000000006,1.4702400000000013,1,0,-3.5297599999999987
13,5.804722222222222,27.34,2,Not Sensitive,3,0.1,0,41.794,4.1794,0,0,4.1794
13,4.011388888888889,7.054,1,Not Sensitive,2,0.0,0,28.882,0.0,0,0,0.0
6,6.005833333333333,-0.1069999999999993,1,Not Sensitive,1,-0.1,0,0.0,-0.0,0,0,-0.0
7,8.014166666666666,4.312000000000001,2,Not Sensitive,1,-0.1,0,31.04640000000001,-3.104640000000001,0,0,-3.104640000000001
7,10.00388888888889,12.973,2,Not Sensitive,2,0.0,0,72.028,0.0,0,0,0.0
8,6.004166666666666,-0.4039999999999999,1,Not Sensitive,4,0.2,0,0.0,0.0,1,0,-5.0
8,10.010833333333334,33.992999999999995,2,Not Sensitive,2,0.0,0,72.078,0.0,1,0,-5.0
8,8.009444444444444,20.955000000000005,2,Not Sensitive,3,0.1,0,57.668,5.7668,1,0,0.7667999999999999
8,5.000277777777778,6.6030000000000015,2,Not Sensitive,2,0.0,0,36.002,0.0,1,0,-5.0
9,8.003055555555555,9.410000000000002,2,Not Sensitive,0,-0.2,0,57.622,-11.5244,1,0,-16.5244
9,10.015833333333331,34.129,2,Not Sensitive,4,0.2,0,72.11399999999999,14.422799999999999,1,0,9.422799999999999
9,8.173333333333334,14.781000000000002,2,Not Sensitive,0,-0.2,0,58.848000000000006,-11.769600000000002,1,0,-16.769600000000004
9,5.801666666666667,26.104,2,Not Sensitive,0,-0.2,0,41.772,-8.3544,1,0,-13.3544
10,4.0125,2.5970000000000004,1,Not Sensitive,2,0.0,0,18.698400000000003,0.0,1,0,-5.0
10,4.2675,7.023000000000001,1,Not Sensitive,2,0.0,0,30.726000000000003,0.0,1,0,-5.0
10,4.009722222222222,0.298,1,Not Sensitive,1,-0.1,0,2.1456,-0.21456,1,0,-5.21456
11,3.836944444444444,15.076,2,Not Sensitive,0,-0.2,0,27.625999999999998,-5.5252,1,0,-10.5252
12,8.002222222222223,18.808,2,Not Sensitive,2,0.0,0,57.61600000000001,0.0,0,0,0.0
13,8.0125,19.730000000000004,2,Not Sensitive,1,-0.1,0,57.69,-5.769,0,0,-5.769
6,9.009722222222225,5.145,2,Not Sensitive,0,-0.2,0,37.044,-7.408799999999999,0,0,-7.408799999999999
7,5.005277777777778,2.3859999999999992,1,Not Sensitive,1,-0.1,0,17.179199999999994,-1.7179199999999994,0,0,-1.7179199999999994
7,6.001944444444445,1.9860000000000009,1,Not Sensitive,4,0.2,0,14.299200000000006,2.8598400000000015,0,0,2.8598400000000015
8,10.013055555555557,13.548000000000002,2,Not Sensitive,3,0.1,0,72.09400000000001,7.209400000000001,1,0,2.2094000000000014
8,8.008055555555556,24.319000000000003,2,Not Sensitive,0,-0.2,0,57.658,-11.531600000000001,1,0,-16.5316
9,10.013333333333334,15.452000000000002,2,Not Sensitive,2,0.0,0,72.096,0.0,1,0,-5.0
9,5.006111111111111,13.32,2,Not Sensitive,4,0.2,0,36.044000000000004,7.208800000000001,1,0,2.208800000000001
9,4.008611111111111,5.107000000000001,1,Not Sensitive,1,-0.1,0,28.862,-2.8862,1,0,-7.8862000000000005
9,5.81,23.75,2,Not Sensitive,3,0.1,0,41.832,4.1832,1,0,-0.8167999999999997
9,10.000277777777775,32.153,2,Not Sensitive,0,-0.2,0,72.00199999999998,-14.400399999999998,1,0,-19.400399999999998
9,4.276666666666666,8.690000000000001,1,Not Sensitive,3,0.1,0,30.791999999999998,3.0792,1,0,-1.9207999999999998
10,8.010555555555555,8.899000000000001,1,Not Sensitive,4,0.2,0,57.676,11.535200000000001,1,0,6.5352000000000015
13,4.0088888888888885,8.173,1,Not Sensitive,3,0.1,0,28.863999999999997,2.8864,0,0,2.8864
13,4.269444444444445,9.83,1,Not Sensitive,0,-0.2,0,30.740000000000002,-6.148000000000001,0,0,-6.148000000000001
5,10.008333333333333,5.252000000000002,2,Not Sensitive,4,0.2,0,37.81440000000001,7.562880000000003,0,0,7.562880000000003
7,6.000555555555556,-0.5830000000000002,1,Not Sensitive,1,-0.1,0,0.0,-0.0,0,0,-0.0
7,9.008888888888889,9.625,2,Not Sensitive,0,-0.2,0,64.864,-12.972800000000001,0,0,-12.972800000000001
8,8.005277777777778,20.524,2,Not Sensitive,3,0.1,0,57.638,5.7638,1,0,0.7637999999999998
9,8.000555555555556,23.044000000000004,2,Not Sensitive,0,-0.2,0,57.604,-11.520800000000001,1,0,-16.5208
9,4.004444444444444,2.7620000000000005,1,Not Sensitive,4,0.2,0,19.886400000000005,3.9772800000000013,1,0,-1.0227199999999987
9,5.801111111111111,23.353,2,Not Sensitive,3,0.1,0,41.768,4.1768,1,0,-0.8231999999999999
9,10.012222222222222,35.042,2,Not Sensitive,1,-0.1,0,72.08800000000001,-7.208800000000001,1,0,-12.2088
10,4.008611111111111,0.1470000000000002,1,Not Sensitive,2,0.0,0,1.0584000000000016,0.0,1,0,-5.0
10,8.0075,22.287,2,Not Sensitive,1,-0.1,0,57.654,-5.7654000000000005,1,0,-10.7654
11,4.272222222222222,7.107,1,Not Sensitive,0,-0.2,0,30.76,-6.152000000000001,1,0,-11.152000000000001
12,5.001666666666667,2.9290000000000003,1,Not Sensitive,2,0.0,0,21.088800000000003,0.0,0,0,0.0
12,6.003055555555555,8.772,1,Not Sensitive,4,0.2,0,43.222,8.644400000000001,0,0,8.644400000000001
13,4.007777777777778,9.776,1,Not Sensitive,3,0.1,0,28.856,2.8856,0,0,2.8856
13,2.0036111111111112,-0.0499999999999998,0,Not Sensitive,3,0.1,0,0.0,0.0,0,0,0.0
7,6.002777777777778,0.2889999999999997,1,Not Sensitive,4,0.2,0,2.0807999999999978,0.4161599999999996,0,0,0.4161599999999996
7,10.015277777777778,12.763000000000002,2,Not Sensitive,0,-0.2,0,72.11,-14.422,0,0,-14.422
7,9.008888888888889,7.369999999999999,2,Not Sensitive,1,-0.1,0,53.06399999999999,-5.3064,0,0,-5.3064
7,5.014722222222222,2.2769999999999992,1,Not Sensitive,2,0.0,0,16.394399999999994,0.0,0,0,0.0
8,6.015,4.666,1,Not Sensitive,4,0.2,0,33.595200000000006,6.7190400000000015,1,0,1.7190400000000015
8,8.0,15.084,2,Not Sensitive,0,-0.2,0,57.6,-11.520000000000001,1,0,-16.520000000000003
8,8.001666666666667,21.401000000000003,2,Not Sensitive,0,-0.2,0,57.612,-11.522400000000001,1,0,-16.5224
