driverId,arrival_hour,park_duration,kwh_requested,energy_charged,energy_gap,demand_level,price_sensitive
2635,5,8.002777777777778,14.0,6.408,7.592,Medium,Not Sensitive
16647,6,7.015833333333333,17.5,12.592,4.9079999999999995,High,Not Sensitive
11912,7,9.011666666666667,8.75,6.451,2.2990000000000004,Medium,Not Sensitive
2608,8,8.010277777777778,25.8,25.806,-0.006000000000000227,High,Not Sensitive
1209,8,5.0025,13.912,7.074,6.838000000000001,Medium,Not Sensitive
2574,8,8.005555555555556,35.52,11.56,23.96,High,Not Sensitive
16590,9,8.007222222222222,8.96,6.637,2.3230000000000013,Medium,Not Sensitive
5148,9,8.17361111111111,46.24,46.259,-0.01899999999999835,High,Not Sensitive
2687,9,4.01,12.4,11.262,1.138,Medium,Not Sensitive
10195,10,14.659444444444444,51.68,23.139,28.541,High,Not Sensitive
2647,11,20.00777777777778,75.0,0.002,74.998,High,Not Sensitive
2647,11,20.01222222222222,75.0,0.004,74.996,High,Not Sensitive
2647,11,20.01388888888889,75.0,29.762,45.238,High,Not Sensitive
2694,13,4.278611111111111,14.4,0.013,14.387,Medium,Not Sensitive
2694,13,4.271944444444444,14.4,0.006,14.394,Medium,Not Sensitive
2694,13,4.274166666666667,14.4,6.499,7.901000000000001,Medium,Not Sensitive
16647,6,7.005833333333333,17.5,13.662,3.837999999999999,High,Not Sensitive
15387,7,4.815,25.1,25.016,0.08400000000000318,High,Not Sensitive
402,8,7.001944444444445,14.0,1.865,12.135,Medium,Not Sensitive
2616,8,8.013055555555555,14.88,8.311,6.569000000000001,Medium,Not Sensitive
1209,8,5.006666666666667,13.912,6.961,6.9510000000000005,Medium,Not Sensitive
2574,9,8.000277777777777,35.52,10.995,24.525000000000006,High,Not Sensitive
2647,9,20.013055555555557,75.0,31.725,43.275,High,Not Sensitive
16590,10,8.009722222222223,8.96,6.334,2.6260000000000012,Medium,Not Sensitive
10195,10,14.66,40.128,16.333,23.795,High,Not Sensitive
17414,10,5.010277777777778,8.8,8.83,-0.02999999999999936,Medium,Not Sensitive
2748,12,8.011111111111111,37.2,25.78,11.420000000000002,High,Not Sensitive
16590,13,8.015555555555556,8.96,0.871,8.089,Medium,Not Sensitive
16590,14,8.008611111111112,8.96,6.854,2.1060000000000008,Medium,Not Sensitive
16590,20,8.007222222222222,8.96,7.54,1.4200000000000008,Medium,Not Sensitive
2574,7,8.013055555555555,35.52,7.332,28.188000000000002,High,Not Sensitive
16647,6,7.0119444444444445,17.5,12.526,4.974,High,Not Sensitive
15387,7,4.8005555555555555,25.1,24.135,0.9649999999999999,High,Not Sensitive
402,8,7.013333333333334,14.0,2.065,11.935,Medium,Not Sensitive
2660,8,4.009444444444444,24.0,4.272,19.728,High,Not Sensitive
1209,8,5.003055555555555,13.912,7.593,6.319000000000001,Medium,Not Sensitive
2574,8,8.010277777777778,35.52,13.917,21.603,High,Not Sensitive
2694,11,4.278611111111111,14.4,7.255,7.1450000000000005,Medium,Not Sensitive
16590,11,8.015833333333333,8.96,6.81,2.1500000000000012,Medium,Not Sensitive
4556,12,23.001666666666665,29.6,12.808,16.792,High,Not Sensitive
16647,6,7.006111111111111,17.5,12.46,5.039999999999999,High,Not Sensitive
7225,7,8.077222222222222,30.96,27.68,3.280000000000001,High,Not Sensitive
2647,8,20.011666666666667,75.0,10.591,64.409,High,Not Sensitive
2574,8,8.013333333333334,35.52,10.989,24.531000000000002,High,Not Sensitive
2578,9,5.010277777777778,29.6,3.89,25.71,High,Not Sensitive
6161,9,9.014444444444445,36.125,15.722,20.403,High,Not Sensitive
5148,9,8.173333333333334,46.24,42.9,3.3400000000000034,High,Not Sensitive
1209,9,5.006944444444445,13.912,9.184,4.7280000000000015,Medium,Not Sensitive
2687,9,4.013333333333334,12.4,12.389,0.011000000000001009,Medium,Not Sensitive
16590,10,8.001111111111111,8.96,6.361,2.599000000000001,Medium,Not Sensitive
3053,14,2.0130555555555554,14.4,7.588,6.812,Medium,Not Sensitive
16647,6,7.014444444444444,17.5,12.429,5.071,High,Not Sensitive
4327,7,7.989166666666667,7.4,3.307,4.093,Low,Not Sensitive
2574,8,8.005277777777778,35.52,11.107,24.413000000000004,High,Not Sensitive
4720,8,8.008888888888889,29.7,16.255,13.445,High,Not Sensitive
1209,8,5.015555555555555,13.912,8.266,5.646000000000001,Medium,Not Sensitive
16590,11,8.004722222222222,8.96,6.389,2.5710000000000006,Medium,Not Sensitive
2869,11,4.014444444444444,14.0,9.908,4.0920000000000005,Medium,Not Sensitive
2651,12,2.0083333333333333,12.0,8.172,3.8279999999999994,Medium,Not Sensitive
16647,7,7.01,17.5,12.249,5.2509999999999994,High,Not Sensitive
15387,7,4.801666666666667,25.1,22.304,2.796000000000003,High,Not Sensitive
2574,7,8.014166666666666,35.52,11.457,24.063000000000002,High,Not Sensitive
2615,8,8.009444444444444,27.0,15.894,11.106,High,Not Sensitive
1209,8,5.008055555555556,13.912,5.56,8.352,Medium,Not Sensitive
2647,8,20.009166666666665,75.0,15.723,59.277,High,Not Sensitive
17799,9,3.3583333333333334,20.37,9.605,10.765,High,Not Sensitive
2582,9,8.00361111111111,27.0,8.855,18.145,High,Not Sensitive
10398,9,8.005277777777778,7.4,4.683,2.7170000000000005,Low,Not Sensitive
2687,10,4.0119444444444445,12.4,12.408,-0.007999999999999119,Medium,Not Sensitive
16590,10,8.015,8.96,6.244,2.716000000000001,Medium,Not Sensitive
10195,12,14.6625,20.064,18.592,1.4720000000000013,High,Not Sensitive
2647,13,20.004166666666666,75.0,18.711,56.289,High,Not Sensitive
10398,13,8.011111111111111,7.4,1.174,6.226000000000001,Low,Not Sensitive
2714,14,8.014166666666666,29.9,0.006,29.894,High,Not Sensitive
2714,14,8.006944444444445,29.9,5.097,24.802999999999997,High,Not Sensitive
16647,7,7.003611111111111,17.5,12.839,4.661,High,Not Sensitive
15387,7,4.813611111111111,25.1,12.029,13.071000000000002,High,Not Sensitive
6161,7,8.010555555555555,36.125,32.09,4.034999999999997,High,Not Sensitive
1209,8,5.0055555555555555,13.912,8.065,5.847000000000001,Medium,Not Sensitive
5148,9,8.18,46.24,30.497,15.743000000000002,High,Not Sensitive
2574,10,8.005555555555556,35.52,14.199,21.321000000000005,High,Not Sensitive
16590,10,8.011944444444444,8.96,6.348,2.612000000000001,Medium,Not Sensitive
10195,11,14.654722222222222,10.032,10.006,0.0259999999999998,Medium,Not Sensitive
5211,16,8.014722222222222,14.0,3.775,10.225,Medium,Not Sensitive
2574,11,8.006388888888889,35.52,17.642,17.878000000000004,High,Not Sensitive
16647,7,7.010833333333333,17.5,12.823,4.677,High,Not Sensitive
16647,7,7.002777777777778,17.5,0.0,17.5,High,Not Sensitive
6161,8,8.014722222222222,36.125,0.204,35.921,High,Not Sensitive
2574,8,8.015,35.52,10.736,24.784000000000002,High,Not Sensitive
1209,8,5.0125,13.912,0.022,13.89,Medium,Not Sensitive
1209,8,5.008055555555556,13.912,7.697,6.215000000000001,Medium,Not Sensitive
6161,8,8.003333333333334,36.125,33.537,2.588000000000001,High,Not Sensitive
2633,8,8.01388888888889,18.0,2.651,15.349,High,Not Sensitive
3466,9,10.008055555555556,30.07,30.016,0.054000000000002046,High,Not Sensitive
5148,9,8.171111111111111,46.24,46.255,-0.015000000000000568,High,Not Sensitive
16590,10,8.010277777777778,8.96,6.401,2.559000000000001,Medium,Not Sensitive
2647,10,20.00111111111111,75.0,12.565,62.435,High,Not Sensitive
2694,11,4.268055555555556,14.4,6.187,8.213000000000001,Medium,Not Sensitive
2869,12,4.009166666666666,14.0,4.829,9.171,Medium,Not Sensitive
2633,13,4.479722222222223,11.52,7.813,3.707,Medium,Not Sensitive
2616,6,8.01,14.88,12.252,2.628,Medium,Not Sensitive
16647,6,7.0,17.5,12.515,4.984999999999999,High,Not Sensitive
2633,7,8.063611111111111,16.2,9.995,6.205,High,Not Sensitive
1209,8,5.005277777777778,13.912,7.046,6.8660000000000005,Medium,Not Sensitive
2574,9,8.011944444444444,35.52,11.708,23.812000000000005,High,Not Sensitive
2770,9,5.808333333333334,35.0,12.883,22.117,High,Not Sensitive
2687,9,4.0088888888888885,12.4,12.324,0.07600000000000051,Medium,Not Sensitive
16590,10,8.016111111111112,8.96,6.403,2.5570000000000013,Medium,Not Sensitive
2748,13,8.009722222222223,31.0,21.778,9.222000000000001,High,Not Sensitive
2574,9,8.014166666666666,35.52,11.069,24.451,High,Not Sensitive
5402,9,8.003055555555555,38.7,37.47,1.230000000000004,High,Not Sensitive
16590,9,8.009166666666667,8.96,6.609,2.351000000000001,Medium,Not Sensitive
2694,12,4.281944444444444,14.4,6.318,8.082,Medium,Not Sensitive
3050,14,8.004166666666666,29.9,4.877,25.023,High,Not Sensitive
14561,15,4.006666666666667,8.16,3.32,4.84,Medium,Not Sensitive
16647,6,8.005833333333333,12.6,12.623,-0.022999999999999687,Medium,Not Sensitive
2633,8,8.065,16.2,10.129,6.071,High,Not Sensitive
4327,8,7.984444444444445,7.4,3.25,4.15,Low,Not Sensitive
2770,8,5.8125,35.0,11.927,23.073,High,Not Sensitive
2574,8,8.015833333333333,35.52,12.948,22.572000000000003,High,Not Sensitive
5148,9,8.182222222222222,46.24,37.917,8.323,High,Not Sensitive
16590,9,8.004722222222222,8.96,7.486,1.474000000000001,Medium,Not Sensitive
17414,9,5.010277777777778,8.8,5.535,3.2650000000000006,Medium,Not Sensitive
2687,10,4.005,12.4,12.318,0.08200000000000074,Medium,Not Sensitive
17799,10,3.3505555555555557,20.37,11.612,8.758000000000001,High,Not Sensitive
3646,10,8.01,25.1,6.026,19.074,High,Not Sensitive
1209,11,5.013888888888889,13.912,13.371,0.5410000000000004,Medium,Not Sensitive
2647,11,20.00722222222222,75.0,32.3,42.7,High,Not Sensitive
3053,12,2.004722222222222,14.4,6.253,8.147,Medium,Not Sensitive
2748,12,8.012777777777778,21.7,14.456,7.244,High,Not Sensitive
2754,12,8.01361111111111,44.2,19.943,24.257,High,Not Sensitive
2635,6,8.001666666666667,14.0,7.5,6.5,Medium,Not Sensitive
14561,6,3.0155555555555558,8.16,6.978,1.1820000000000004,Medium,Not Sensitive
16647,6,8.005277777777778,12.6,12.263,0.33699999999999974,Medium,Not Sensitive
7945,7,7.205277777777778,12.88,12.91,-0.02999999999999936,Medium,Not Sensitive
15387,7,4.8,25.1,22.716,2.3840000000000003,High,Not Sensitive
6161,8,9.009444444444444,36.125,36.139,-0.014000000000002899,High,Not Sensitive
2574,8,8.000833333333333,35.52,11.267,24.253000000000004,High,Not Sensitive
3466,9,10.009444444444444,30.07,20.873,9.197,High,Not Sensitive
2770,9,5.808888888888889,35.0,11.535,23.465,High,Not Sensitive
2582,10,8.014444444444445,27.0,9.622,17.378,High,Not Sensitive
1209,11,5.016111111111111,13.912,9.179,4.7330000000000005,Medium,Not Sensitive
2748,13,8.001666666666667,9.3,6.341,2.9590000000000005,Medium,Not Sensitive
3466,14,10.012777777777778,9.92,10.006,-0.0860000000000003,Medium,Not Sensitive
2574,11,8.01361111111111,35.52,16.669,18.851000000000003,High,Not Sensitive
3466,12,10.015833333333333,23.87,0.029,23.841,High,Not Sensitive
3466,12,10.013333333333334,23.87,24.046,-0.17599999999999838,High,Not Sensitive
2616,6,8.0125,14.88,13.234,1.6460000000000008,Medium,Not Sensitive
16647,6,8.016388888888889,12.6,12.601,-0.0010000000000012221,Medium,Not Sensitive
5402,7,8.00388888888889,36.12,36.135,-0.015000000000000568,High,Not Sensitive
402,7,7.009444444444444,8.4,2.29,6.11,Medium,Not Sensitive
2633,8,8.059444444444445,16.2,10.244,5.9559999999999995,High,Not Sensitive
2633,8,8.050277777777778,16.2,0.009,16.191,High,Not Sensitive
2574,8,8.006944444444445,35.52,10.668,24.852000000000004,High,Not Sensitive
4720,9,8.006944444444445,29.7,20.65,9.05,High,Not Sensitive
2770,9,5.812777777777778,35.0,9.538,25.462,High,Not Sensitive
16590,11,8.009444444444444,8.96,6.456,2.5040000000000004,Medium,Not Sensitive
16647,7,8.01388888888889,12.6,5.977,6.622999999999999,Medium,Not Sensitive
5148,8,8.168611111111112,46.24,0.007,46.233000000000004,High,Not Sensitive
5148,8,8.170277777777779,46.24,39.543,6.697000000000003,High,Not Sensitive
1209,8,5.005277777777778,13.912,7.739,6.173000000000001,Medium,Not Sensitive
2574,8,8.015277777777778,35.52,11.355,24.165000000000003,High,Not Sensitive
2770,9,5.8025,35.0,11.421,23.579,High,Not Sensitive
4720,9,8.003055555555555,29.7,8.94,20.759999999999998,High,Not Sensitive
17414,9,5.004166666666666,8.8,7.481,1.3190000000000008,Medium,Not Sensitive
2687,9,4.0136111111111115,12.4,1.455,10.945,Medium,Not Sensitive
16590,10,8.012777777777778,8.96,0.0,8.96,Medium,Not Sensitive
2687,13,4.004722222222222,12.4,12.214,0.18599999999999994,Medium,Not Sensitive
3466,13,10.010555555555555,23.87,13.84,10.030000000000001,High,Not Sensitive
2582,13,8.011944444444444,27.0,8.282,18.718,High,Not Sensitive
2869,14,4.003611111111111,14.0,4.189,9.811,Medium,Not Sensitive
2647,15,20.014166666666668,75.0,6.945,68.055,High,Not Sensitive
402,7,7.007777777777778,8.4,1.704,6.696000000000001,Medium,Not Sensitive
2570,7,8.014722222222222,18.6,14.099,4.501000000000001,High,Not Sensitive
15387,7,4.8005555555555555,25.1,21.805,3.2950000000000017,High,Not Sensitive
2633,8,8.050833333333333,16.2,10.36,5.84,High,Not Sensitive
2770,8,5.802222222222222,35.0,12.068,22.932000000000002,High,Not Sensitive
2574,8,8.001944444444444,35.52,12.938,22.582,High,Not Sensitive
1209,8,5.005277777777778,13.912,0.001,13.911000000000001,Medium,Not Sensitive
1209,8,5.013888888888889,13.912,5.111,8.801000000000002,Medium,Not Sensitive
17799,9,3.361388888888889,20.37,14.449,5.921000000000001,High,Not Sensitive
1209,12,5.005833333333333,13.912,2.946,10.966000000000001,Medium,Not Sensitive
16590,13,8.007222222222222,8.96,7.012,1.9480000000000013,Medium,Not Sensitive
11912,8,9.014444444444445,8.75,6.337,2.4130000000000003,Medium,Not Sensitive
2647,8,20.015,75.0,42.358,32.642,High,Not Sensitive
2574,8,8.00611111111111,35.52,10.723,24.797000000000004,High,Not Sensitive
5211,8,8.008055555555556,14.0,3.922,10.078,Medium,Not Sensitive
10398,9,8.015277777777778,7.4,4.346,3.0540000000000003,Low,Not Sensitive
1209,9,5.009444444444444,13.912,7.606,6.306000000000001,Medium,Not Sensitive
2770,9,5.808611111111111,35.0,10.686,24.314,High,Not Sensitive
3466,9,10.0125,44.95,43.265,1.6850000000000023,High,Not Sensitive
2687,10,4.015555555555555,12.4,12.2,0.20000000000000107,Medium,Not Sensitive
2748,10,8.010833333333334,31.0,13.103,17.897,High,Not Sensitive
2582,11,8.01,27.0,8.658,18.342,High,Not Sensitive
16590,13,8.000833333333333,8.96,7.93,1.0300000000000011,Medium,Not Sensitive
10398,14,8.003055555555555,7.4,0.57,6.83,Low,Not Sensitive
2694,15,4.273333333333333,14.4,8.066,6.334,Medium,Not Sensitive
2690,16,5.0136111111111115,14.0,11.776,2.224,Medium,Not Sensitive
2574,14,8.008055555555556,35.52,12.351,23.169000000000004,High,Not Sensitive
2770,14,5.809166666666667,35.0,0.0,35.0,High,Not Sensitive
5148,14,8.175,46.24,21.483,24.757,High,Not Sensitive
2694,14,4.275,14.4,0.0,14.4,Medium,Not Sensitive
1209,15,5.012777777777778,13.912,8.428,5.484,Medium,Not Sensitive
16590,15,8.000833333333333,8.96,6.911,2.0490000000000013,Medium,Not Sensitive
2582,15,8.0125,27.0,8.686,18.314,High,Not Sensitive
3466,11,10.0,30.07,26.029,4.041,High,Not Sensitive
4556,16,23.011666666666667,29.6,5.449,24.151000000000003,High,Not Sensitive
2574,9,8.015833333333333,35.52,5.844,29.676000000000002,High,Not Sensitive
2748,10,8.001944444444444,37.2,27.83,9.370000000000005,High,Not Sensitive
4556,11,23.00027777777778,29.6,15.389,14.211000000000002,High,Not Sensitive
2770,12,5.812222222222222,35.0,5.358,29.642,High,Not Sensitive
2694,12,4.273888888888889,14.4,0.0,14.4,Medium,Not Sensitive
5148,12,8.173333333333334,46.24,0.0,46.24,High,Not Sensitive
5148,12,8.173055555555555,46.24,0.0,46.24,High,Not Sensitive
402,13,3.002222222222222,11.2,0.121,11.078999999999999,Medium,Not Sensitive
402,13,7.005833333333333,8.4,0.13,8.27,Medium,Not Sensitive
402,13,7.001388888888889,8.4,0.051,8.349,Medium,Not Sensitive
402,13,7.001388888888889,8.4,0.031,8.369,Medium,Not Sensitive
402,13,5.013333333333334,14.0,0.047,13.953,Medium,Not Sensitive
16647,14,8.01,12.6,12.719,-0.11899999999999977,Medium,Not Sensitive
16647,7,8.004722222222222,12.6,12.6,0.0,Medium,Not Sensitive
2690,7,5.005,14.0,10.808,3.192,Medium,Not Sensitive
5322,8,8.009722222222223,30.69,9.399,21.291000000000004,High,Not Sensitive
4556,8,23.014166666666668,66.008,18.002,48.006,High,Not Sensitive
5148,9,8.171388888888888,46.24,41.968,4.2719999999999985,High,Not Sensitive
2574,9,8.010833333333334,35.52,11.323,24.197000000000003,High,Not Sensitive
16590,10,8.003333333333334,8.96,6.008,2.952000000000001,Medium,Not Sensitive
2687,10,4.011111111111111,12.4,10.423,1.9770000000000003,Medium,Not Sensitive
2770,10,5.816111111111111,35.0,12.675,22.325,High,Not Sensitive
2687,14,4.010555555555555,12.4,4.687,7.713,Medium,Not Sensitive
16647,7,8.00361111111111,12.6,12.268,0.33199999999999896,Medium,Not Sensitive
6161,7,9.013055555555555,36.125,36.13,-0.005000000000002558,High,Not Sensitive
2690,7,5.006388888888889,14.0,9.201,4.7989999999999995,Medium,Not Sensitive
2692,7,4.760833333333333,10.5,7.282,3.218,Medium,Not Sensitive
2633,7,8.065833333333334,16.2,9.757,6.443,High,Not Sensitive
2574,9,8.006388888888889,35.52,12.435,23.085,High,Not Sensitive
2770,9,5.813055555555556,35.0,9.644,25.356,High,Not Sensitive
3466,9,10.008888888888889,12.09,12.006,0.08399999999999963,Medium,Not Sensitive
2582,9,8.008055555555556,27.0,8.512,18.488,High,Not Sensitive
2694,10,4.275833333333333,14.4,6.422,7.978000000000001,Medium,Not Sensitive
17414,12,5.002222222222223,8.8,0.0,8.8,Medium,Not Sensitive
17414,12,5.002777777777778,8.8,7.212,1.588000000000001,Medium,Not Sensitive
2869,13,4.010277777777778,14.0,10.49,3.51,Medium,Not Sensitive
14602,16,8.005277777777778,15.12,0.824,14.296,Medium,Not Sensitive
14602,16,8.005277777777778,15.12,0.78,14.34,Medium,Not Sensitive
16647,6,8.014722222222222,12.6,12.218,0.3819999999999997,Medium,Not Sensitive
402,7,5.0008333333333335,14.0,1.724,12.276,Medium,Not Sensitive
2690,7,5.008055555555556,14.0,10.863,3.1370000000000005,Medium,Not Sensitive
2694,8,4.279444444444445,14.4,6.154,8.246,Medium,Not Sensitive
1209,8,5.005833333333333,13.912,8.001,5.911000000000001,Medium,Not Sensitive
2647,8,20.01527777777778,75.0,17.89,57.11,High,Not Sensitive
2731,9,8.81638888888889,25.76,11.344,14.416000000000002,High,Not Sensitive
2574,9,8.009166666666667,35.52,12.642,22.878000000000004,High,Not Sensitive
2770,9,5.800833333333333,35.0,10.229,24.771,High,Not Sensitive
2805,9,5.776388888888889,24.0,24.021,-0.021000000000000796,High,Not Sensitive
16590,9,8.001388888888888,8.96,7.099,1.8610000000000007,Medium,Not Sensitive
2687,9,4.003055555555555,12.4,10.463,1.9370000000000012,Medium,Not Sensitive
2692,9,4.765,10.5,9.634,0.8659999999999997,Medium,Not Sensitive
2687,11,4.012777777777778,12.4,2.937,9.463000000000001,Medium,Not Sensitive
2731,12,4.803055555555556,25.76,1.15,24.610000000000003,High,Not Sensitive
2647,13,20.008055555555554,75.0,19.466,55.534,High,Not Sensitive
16647,6,8.001388888888888,12.6,12.135,0.46499999999999986,Medium,Not Sensitive
15387,7,4.808055555555556,25.1,24.954,0.1460000000000008,High,Not Sensitive
2702,8,6.004166666666666,31.0,28.417,2.5829999999999984,High,Not Sensitive
2574,8,8.001388888888888,35.52,6.164,29.356,High,Not Sensitive
5148,9,8.180833333333334,46.24,26.661,19.579,High,Not Sensitive
2770,9,5.816111111111111,35.0,8.694,26.305999999999997,High,Not Sensitive
16590,10,8.002777777777778,8.96,6.274,2.686000000000001,Medium,Not Sensitive
3466,10,10.006944444444445,17.98,18.015,-0.03500000000000014,High,Not Sensitive
2582,12,5.501388888888889,16.2,8.246,7.953999999999999,High,Not Sensitive
2770,12,5.8133333333333335,35.0,4.724,30.276,High,Not Sensitive
17414,13,5.011111111111111,8.8,7.095,1.705000000000001,Medium,Not Sensitive
4556,13,23.012777777777778,66.008,12.952,53.056,High,Not Sensitive
2411,14,2.5016666666666665,9.3,8.559,0.7410000000000014,Medium,Not Sensitive
16590,17,8.002222222222223,8.96,6.602,2.3580000000000005,Medium,Not Sensitive
2574,12,8.003055555555555,35.52,13.903,21.617000000000004,High,Not Sensitive
2869,17,4.011111111111111,14.0,5.152,8.847999999999999,Medium,Not Sensitive
16647,6,8.001111111111111,12.6,12.394,0.20599999999999952,Medium,Not Sensitive
2692,7,4.751666666666667,10.5,8.584,1.9160000000000004,Medium,Not Sensitive
2690,7,5.010555555555555,14.0,12.254,1.7460000000000004,Medium,Not Sensitive
2574,8,8.003333333333334,35.52,6.99,28.53,High,Not Sensitive
2633,8,8.053055555555556,16.2,9.826,6.373999999999999,High,Not Sensitive
5148,8,8.178333333333333,46.24,23.422,22.818,High,Not Sensitive
2770,9,5.807777777777778,35.0,11.848,23.152,High,Not Sensitive
2647,9,20.004166666666666,75.0,43.975,31.025,High,Not Sensitive
1209,9,5.006111111111111,13.912,11.016,2.896000000000001,Medium,Not Sensitive
2687,9,4.011666666666667,12.4,12.425,-0.025000000000000355,Medium,Not Sensitive
2582,11,5.505833333333333,16.2,2.766,13.434,High,Not Sensitive
402,11,5.0136111111111115,14.0,7.156,6.844,Medium,Not Sensitive
2574,11,8.012222222222222,35.52,7.148,28.372000000000003,High,Not Sensitive
2694,11,4.268611111111111,14.4,6.035,8.365,Medium,Not Sensitive
2647,13,20.003333333333334,75.0,7.459,67.541,High,Not Sensitive
17414,13,5.008611111111111,10.12,10.024,0.09600000000000009,Medium,Not Sensitive
2582,14,5.510833333333333,16.2,7.451,8.748999999999999,High,Not Sensitive
15387,6,4.801666666666667,25.1,25.178,-0.0779999999999994,High,Not Sensitive
15387,6,4.801666666666667,25.1,25.178,-0.0779999999999994,High,Not Sensitive
6161,6,9.00388888888889,36.125,24.27,11.855,High,Not Sensitive
16647,6,8.015555555555556,12.6,12.603,-0.0030000000000001137,Medium,Not Sensitive
2690,8,5.0,14.0,12.469,1.5310000000000006,Medium,Not Sensitive
2770,9,5.810555555555555,35.0,9.737,25.262999999999998,High,Not Sensitive
2687,9,4.000555555555556,12.4,12.394,0.006000000000000227,Medium,Not Sensitive
3466,10,10.011944444444444,39.99,40.501,-0.5109999999999957,High,Not Sensitive
2582,10,5.511388888888889,16.2,0.054,16.146,High,Not Sensitive
2582,10,5.501666666666667,16.2,8.339,7.860999999999999,High,Not Sensitive
5148,10,8.18138888888889,46.24,29.741,16.499000000000002,High,Not Sensitive
16590,11,8.010277777777778,8.96,6.169,2.7910000000000013,Medium,Not Sensitive
1209,13,5.002222222222223,13.912,12.449,1.463000000000001,Medium,Not Sensitive
16647,6,8.0075,12.6,12.284,0.31599999999999895,Medium,Not Sensitive
2690,7,5.004444444444444,14.0,12.228,1.7720000000000002,Medium,Not Sensitive
4720,8,8.002777777777778,29.7,2.73,26.97,High,Not Sensitive
2633,8,8.061111111111112,16.2,9.757,6.443,High,Not Sensitive
2770,8,5.807777777777778,35.0,10.579,24.421,High,Not Sensitive
2702,8,3.8377777777777777,12.4,11.927,0.47300000000000075,Medium,Not Sensitive
1209,9,5.003888888888889,13.912,8.245,5.667000000000002,Medium,Not Sensitive
2692,9,4.752222222222223,10.5,10.513,-0.0129999999999999,Medium,Not Sensitive
2570,9,8.009722222222223,18.6,14.538,4.062000000000001,High,Not Sensitive
2694,9,4.274166666666667,14.4,6.206,8.193999999999999,Medium,Not Sensitive
2748,10,8.01388888888889,24.8,20.239,4.561,High,Not Sensitive
16590,11,8.010555555555555,8.96,6.778,2.1820000000000013,Medium,Not Sensitive
2633,12,8.064166666666667,16.2,1.742,14.457999999999998,High,Not Sensitive
16647,7,8.004166666666666,12.6,12.128,0.47199999999999953,Medium,Not Sensitive
16647,7,8.004166666666666,12.6,12.128,0.47199999999999953,Medium,Not Sensitive
2690,7,5.006666666666667,14.0,10.625,3.375,Medium,Not Sensitive
10398,8,8.015277777777778,7.4,4.159,3.2410000000000005,Low,Not Sensitive
2647,9,20.015,75.0,18.729,56.271,High,Not Sensitive
4720,9,8.015277777777778,29.7,13.382,16.317999999999998,High,Not Sensitive
6161,9,8.006388888888889,36.125,36.136,-0.011000000000002785,High,Not Sensitive
3466,9,10.006944444444445,12.09,12.041,0.04899999999999949,Medium,Not Sensitive
2687,9,4.010555555555555,12.4,11.554,0.8460000000000001,Medium,Not Sensitive
16590,10,8.015555555555556,8.96,6.432,2.5280000000000005,Medium,Not Sensitive
1209,10,5.008333333333334,13.912,8.325,5.5870000000000015,Medium,Not Sensitive
2692,11,4.756944444444445,10.5,3.033,7.4670000000000005,Medium,Not Sensitive
2770,12,5.816388888888889,35.0,12.328,22.672,High,Not Sensitive
4556,12,23.006666666666668,66.008,13.472,52.535999999999994,High,Not Sensitive
10398,13,8.0,7.4,0.945,6.455,Low,Not Sensitive
2660,7,4.001111111111111,24.0,4.566,19.434,High,Not Sensitive
15387,7,4.8036111111111115,25.1,22.005,3.0950000000000024,High,Not Sensitive
2755,8,8.010277777777778,32.2,32.225,-0.02499999999999858,High,Not Sensitive
2694,8,4.268611111111111,14.4,6.018,8.382000000000001,Medium,Not Sensitive
2770,9,5.800277777777778,35.0,12.111,22.889,High,Not Sensitive
5148,9,8.17,46.24,19.893,26.347,High,Not Sensitive
2869,11,4.003611111111111,14.0,6.243,7.757,Medium,Not Sensitive
16519,12,4.826666666666667,38.0,12.456,25.544,High,Not Sensitive
2692,12,4.7575,10.5,9.182,1.3179999999999996,Medium,Not Sensitive
4556,13,23.014444444444443,66.008,10.148,55.86,High,Not Sensitive
2694,13,4.2747222222222225,14.4,1.029,13.371,Medium,Not Sensitive
16590,14,8.0025,8.96,6.661,2.2990000000000013,Medium,Not Sensitive
3466,11,10.007777777777777,20.15,20.03,0.11999999999999744,High,Not Sensitive
3466,14,10.004166666666666,25.11,21.258,3.8520000000000003,High,Not Sensitive
2692,7,4.756666666666667,10.5,8.66,1.8399999999999999,Medium,Not Sensitive
2690,7,5.010833333333333,14.0,12.659,1.3409999999999993,Medium,Not Sensitive
5322,7,8.015833333333333,30.69,30.706,-0.015999999999998238,High,Not Sensitive
402,7,5.0025,14.0,2.476,11.524000000000001,Medium,Not Sensitive
4327,7,7.99,7.4,3.151,4.2490000000000006,Low,Not Sensitive
2694,8,4.278888888888889,14.4,6.209,8.191,Medium,Not Sensitive
2574,8,8.008333333333333,35.52,6.007,29.513000000000005,High,Not Sensitive
4720,8,8.007222222222222,29.7,16.144,13.556000000000001,High,Not Sensitive
2770,9,5.806666666666667,35.0,12.8,22.2,High,Not Sensitive
2770,9,5.806666666666667,35.0,12.8,22.2,High,Not Sensitive
2647,9,20.00777777777778,75.0,25.965,49.035,High,Not Sensitive
5148,9,8.178611111111111,46.24,33.381,12.859000000000002,High,Not Sensitive
2687,9,4.0,12.4,11.836,0.5640000000000001,Medium,Not Sensitive
2706,11,5.1241666666666665,29.998,19.871,10.127000000000002,High,Not Sensitive
16590,12,8.012222222222222,8.96,7.092,1.8680000000000012,Medium,Not Sensitive
